lrate,l2_reg,n_epochs,loss
"1e-05
","1e-05
","5
","0.12370000000000003
"
"0.500005
","0.500005
","1002
","0.1401
"
"0.013415798388213078
","0.6383042097669966
","7
","0.11829999999999996
"
"0.05151346164147408
","1.0
","2000
","0.11019999999999996
"
"0.0010908992168766813
","1.0
","2000
","0.10250000000000004
"
"1.0
","1.0
","2000
","0.11029999999999995
"
"1e-05
","1.0
","26
","0.10699999999999998
"
"1.0
","1.0
","5
","0.1301
"
"1e-05
","1.0
","2000
","0.11539999999999995
"
"0.8714384217567155
","1e-05
","2000
","0.16180000000000005
"
"4.4214597989813165e-05
","1.0
","5
","0.13539999999999996
"
"1e-05
","1e-05
","161
","0.10770000000000002
"
"0.0002966630784359526
","0.9999984768255685
","364
","0.11550000000000005
"
"1.0
","1e-05
","5
","0.15500000000000003
"
"0.0003624752879776936
","1e-05
","2000
","0.12839999999999996
"
"1e-05
","0.8191912299405574
","322
","0.11550000000000005
"
"1.0
","1.0
","126
","0.12439999999999996
"
"4.4972853447781876e-05
","1.0
","1911
","0.11129999999999995
"
"0.00562797591876925
","1.0
","2000
","0.122
"
"0.047163345653201474
","0.9719407821166739
","5
","0.11350000000000005
"
"1e-05
","1e-05
","2000
","0.12229999999999996
"
"0.00133434168626001
","1e-05
","5
","0.13980000000000004
"
"0.0005182102211263348
","1.0
","2000
","0.10440000000000005
"
"0.1560809952585627
","1.0
","2000
","0.11080000000000001
"
"0.07815709840211867
","1e-05
","1728
","0.15680000000000005
"
"0.020113207560171837
","1.0
","5
","0.13360000000000005
"
"0.03461819117126338
","0.5679804798801537
","66
","0.12080000000000002
"
"0.024560903693218943
","1e-05
","5
","0.12719999999999998
"
"0.0011994766557440256
","0.9386000410593505
","2000
","0.11619999999999997
"
"0.06321562644628964
","0.9578314621150332
","875
","0.14229999999999998
"
"0.00813991437983015
","1e-05
","438
","0.10860000000000003
"
"0.003577692349532992
","1e-05
","214
","0.14790000000000003
"
"0.0159159053977449
","1e-05
","2000
","0.12529999999999997
"
"0.19796753056667368
","1.0
","5
","0.13239999999999996
"
"0.03490974128808829
","1.0
","2000
","0.10799999999999998
"
"0.013244491789022811
","1e-05
","170
","0.13239999999999996
"
"0.008093107297570092
","0.9577851128370872
","5
","0.11399999999999999
"
"0.011668064315668117
","1.0
","2000
","0.12329999999999997
"
"0.240142908111496
","1.0
","2000
","0.14139999999999997
"
"0.10775374604872019
","1.0
","5
","0.11260000000000003
"
"0.44083178851001403
","1.0
","5
","0.10619999999999996
"
"0.6573892867263071
","0.00029057989938298265
","5
","0.19799999999999995
"
"0.08637068852405753
","1.0
","241
","0.1078
"
"0.6354070247068514
","1.0
","1991
","0.14090000000000003
"
"0.42491402374004955
","1.0
","212
","0.19520000000000004
"
"0.031483463389156446
","1.0
","414
","0.10529999999999995
"
"0.10025881700088866
","1e-05
","5
","0.13
"
"1.0
","0.0036141124903455763
","1867
","0.18310000000000004
"
"0.06594245747273964
","1.0
","96
","0.1139
"
"0.3468136802414808
","1e-05
","5
","0.13060000000000005
"
"0.22820303729652724
","1e-05
","1999
","0.17359999999999998
"
"0.006075714494524049
","1e-05
","2000
","0.13029999999999997
"
"1e-05
","1.0
","170
","0.1362
"
"1.0
","1.0
","515
","0.13570000000000004
"
"0.023190938950195427
","1e-05
","363
","0.122
"
"0.0013975236002614592
","0.9999141232445127
","631
","0.11950000000000005
"
"0.05045402751983345
","1.0
","295
","0.13090000000000002
"
"0.1311731588139738
","1.0
","377
","0.11019999999999996
"
"0.1389118435513145
","1.0
","221
","0.11880000000000002
"
"0.01748842909144928
","1.0
","472
","0.10399999999999998
"
"0.09571586364235478
","0.8609296321647937
","223
","0.12119999999999997
"
"0.02943132868137843
","1.0
","524
","0.1199
"
"0.008336461138522423
","0.9999997789950713
","400
","0.1048
"
"1e-05
","1e-05
","465
","0.17700000000000005
"
"0.5549653126254482
","1e-05
","508
","0.16100000000000003
"
