lrate,l2_reg,n_epochs,loss
0.6775123281404376,0.18836983479559422,387,0.13049999999999995
0.4227484464645386,0.9215483665466309,1145,0.12239999999999995
0.5,0.5,1002,0.1392
0.8223798274993896,0.5136376619338989,814,0.13290000000000002
0.0773802325129509,0.34641045331954956,1540,0.1199
0.9281638860702515,0.45882970094680786,1445,0.13249999999999995
0.17511612176895142,0.6822246313095093,223,0.13949999999999996
0.5719324946403503,0.7741870880126953,1861,0.11809999999999998
0.32474374771118164,0.11673776805400848,606,0.12970000000000004
0.7627850770950317,0.03436138853430748,1949,0.19330000000000003
0.008021179586648941,0.8245916962623596,709,0.1129
0.7371205687522888,0.7326533198356628,1375,0.14849999999999997
0.49212098121643066,0.37641441822052,102,0.1663
0.5142931342124939,0.30284440517425537,883,0.17900000000000005
0.26124536991119385,0.5872295498847961,1654,0.15669999999999995
0.9858202934265137,0.995177686214447,305,0.14359999999999995
0.23863153159618378,0.14478203654289246,1043,0.119
0.9643270373344421,0.16478395462036133,656,0.2449
0.2171391248703003,0.9452647566795349,1881,0.1401
0.5357692241668701,0.5992968678474426,46,0.12529999999999997
0.2827206254005432,0.2606218755245209,1302,0.1362
0.711722731590271,0.4351135790348053,1706,0.18510000000000004
0.4667239785194397,0.7058107256889343,952,0.13539999999999996
0.7881695628166199,0.8599753975868225,1101,0.12170000000000003
0.03340482339262962,0.03107835166156292,376,0.12770000000000004
0.597331166267395,0.0736951231956482,1220,0.16720000000000002
0.06165173181422323,0.7026449924443589,757,0.11860000000000004
0.010045000452013952,0.8446166619226682,602,0.13319999999999999
0.004986213612244028,0.8276892379719644,656,0.10770000000000002
0.008715410323908119,0.8239678091039102,640,0.14629999999999999
0.0074474883870760955,0.9582768613484491,68,0.1189
0.0019984357010391224,0.349653998304439,1931,0.13590000000000002
0.003513511122120525,0.9327265925017705,720,0.10950000000000004
0.004764899496355023,0.8265241216553482,663,0.14339999999999997
0.3610705867664411,0.6007014514503077,1498,0.1432
0.34723940448653867,0.32074533984373865,193,0.15569999999999995
0.28120602935695005,0.5586574796370787,1108,0.12109999999999999
0.8437070715020545,0.14692413470410992,1471,0.17889999999999995
0.04150340563135668,0.7496260327668391,336,0.15749999999999997
0.8585906885504923,0.7086079356289016,486,0.16159999999999997
0.006575604231272832,0.8282215434989587,656,0.11670000000000003
0.42846670378457996,0.18494741762387146,1665,0.16779999999999995
0.005145294793256263,0.8434768736417739,736,0.10629999999999995
0.005078293708011706,0.8696256906648243,727,0.10899999999999999
0.005965698616924402,0.8464830219580022,1884,0.12839999999999996
0.0056595416330008,0.8366088468914021,739,0.12460000000000004
0.005078293708011706,0.8347601467740179,1100,0.12450000000000006
0.005145294793256263,0.8675270449374971,736,0.10950000000000004
0.005145294793256263,0.8324465225310443,675,0.12109999999999999
0.005056415417967666,0.8544035955080136,723,0.12080000000000002
0.004980372038604287,0.8419293567090964,734,0.13080000000000003
0.0051526748916754074,0.8434768736417739,736,0.1269
0.8510510809088677,0.1635459571258535,258,0.13890000000000002
0.005078293708011706,0.8429191750859596,737,0.10509999999999997
0.11221288213326175,0.7498866897228564,1302,0.14370000000000005
0.005056415417967666,0.8426154943418774,1014,0.128
