lrate,l2_reg,n_epochs,loss
0.3107533613219857,0.9370015813037753,658,0.13568826261517902
0.5342479348182678,0.2714041471481323,1086,0.16321692114507488
0.01865558885037899,0.09702053666114807,306,0.1316317427783094
0.5,0.5,1002,0.1512046184211323
0.7639071941375732,0.6970785856246948,1999,0.1527962095618228
0.24081183969974518,0.5340052247047424,1429,0.14713743085651698
0.9801660180091858,0.13307920098304749,876,0.16610400154718846
0.46458128094673157,0.4989864230155945,1532,0.15494254247420283
0.693958044052124,0.8324046730995178,212,0.1430776999531074
0.09456394612789154,0.7857945561408997,1715,0.13203817103185206
0.8729957938194275,0.38885876536369324,21,0.16172343911436188
0.32614535093307495,0.2426885962486267,1363,0.1574373041736991
0.5789749622344971,0.5801580548286438,934,0.15876575320754227
0.4145054817199707,0.6806955337524414,489,0.14694467894077903
0.6770777106285095,0.019164789468050003,1808,0.16848468150485255
0.13021965324878693,0.3488018214702606,591,0.14064250064514355
0.8989241123199463,0.9528651237487793,1145,0.14008151703902702
0.1642458438873291,0.971950352191925,116,0.12809347712882113
0.9268485903739929,0.32208767533302307,1682,0.16504772229239942
0.3799910247325897,0.0619010254740715,965,0.15981305904848808
0.6486649513244629,0.6464436650276184,1270,0.15879877967179915
0.34430429339408875,0.6239391565322876,1838,0.14798142143254261
0.6227666735649109,0.2075129896402359,397,0.16566971312710493
0.07591670751571655,0.4089885950088501,1239,0.13717751973727718
0.8287158012390137,0.7581568956375122,559,0.14824996024490406
1.3601122756429974e-05,0.9228830522911177,289,0.12479821118972666
2.274220331967237e-05,0.9228159584477941,291,0.12479821118972666
0.0002552793436209073,0.9997886623474863,416,0.12042527524292915
0.8306313661221663,0.9910456222484002,659,0.12594975959423318
0.00011148386689446556,0.9999080852754209,1228,0.12051160602516343
0.8586857402685583,0.9996084583533658,6,0.12613085364531057
7.176891443024663e-05,0.9998027373640735,827,0.12051160602516343
0.00024732874210003865,0.9999080852754209,2000,0.1201607873320283
8.57645314671163e-05,0.9998497289760099,1999,0.1201607873320283
0.06667764770426919,0.9999924655843929,1730,0.12284006390608672
0.7171148503954549,0.9998149659531008,341,0.12588253842194552
0.00011148386689446556,0.9342001733579708,2000,0.12316014935454811
0.044970594002510904,0.9999831505683469,517,0.12140479452551196
9.935891540553286e-05,0.00039398104333236185,2000,0.1298715498563211
2.0256825099107924e-06,0.9999106404013144,1718,0.12102337421948979
3.923576243160254e-05,0.5878645650823623,6,0.12812762589637394
0.5059335106888909,0.9999924655843929,2000,0.12513109493841584
0.2824856019180623,0.9999924655843929,2000,0.12426661382077496
0.001154134870676918,0.9994956802544236,5,0.123708888775002
0.001158871592721921,0.0005772126748514816,5,0.13090244285734778
3.062529200482539e-05,0.7412806778333678,5,0.1285259419249932
7.176891443024663e-05,0.9998027373640735,580,0.12045645630044702
0.3224524245739927,0.024578495613426954,1032,0.15826159095330342
0.9999704231009563,0.9991928033018148,166,0.12544115937780037
9.539738198761563e-06,0.34086768904713566,1998,0.12705016447382325
0.6461282479769426,0.9999624352665616,1330,0.12589827634672857
0.7231734571740741,0.6337811097609504,438,0.15960653018784093
0.17269154683947802,0.9999924655843929,2000,0.12316863388977214
0.0002163152993445839,0.16936092078590242,2000,0.12942438819616062
0.4546196858853479,0.9998539827994114,1470,0.12526546937535415
0.00035637018761028555,0.5963940891024337,2000,0.12678655128594934
0.00010890445257283321,0.29258374014917443,5,0.1284085579844422
0.00024732874210003865,0.9999932264857658,2000,0.1201607873320283
0.00024791932478710746,0.6893221516493592,1998,0.12722187569360627
0.0004219314230054068,0.9997241361164731,1049,0.12051160602516343
0.1403544943168889,0.9999831505683469,1140,0.12360230508361779
2.0256825099107924e-06,0.9999106404013144,2000,0.12066635209501919
0.060562692751334433,0.9998886285072021,1972,0.12260196372061317
0.0226855355875052,0.9999106404013144,1914,0.12048248155921072
0.39616491260815256,0.2758179143633751,179,0.15945547026793971
0.9821095864518118,0.013335200325035435,1049,0.16917678984297396
0.00011148386689446556,0.9999080852754209,729,0.12051160602516343
4.748058035199009e-05,0.9998991928525559,2000,0.1201607873320283
2.3481679644742437e-06,0.9998991928525559,2000,0.12066635209501919
0.38075036839287435,0.11545427616228698,1117,0.15823868786621056
2.8732984256009556e-05,0.9998991928525559,2000,0.1201607873320283
2.3481679644742437e-06,0.9999694524314457,2000,0.12066635209501919
6.630157706860815e-05,0.9998497289760099,1999,0.1201607873320283
2.8732984256009556e-05,0.9999166982768313,2000,0.1201607873320283
0.057495439584486885,0.10562975908052075,1878,0.13614353696745318
0.1510301331580336,0.35810753648442595,1963,0.14133764744190896
2.5767311776049096e-06,0.9999080852754209,2000,0.12066635209501919
2.3481679644742437e-06,0.9999935977930656,2000,0.12066635209501919
6.630157706860815e-05,0.9999488313126778,2000,0.1201607873320283
4.420652377843663e-06,0.9999166982768313,2000,0.12066635209501919
0.04307625520061009,0.4761929851462535,1895,0.1302579864927355
0.0002408986900524921,0.9999932264857658,2000,0.1201607873320283
2.3481679644742437e-06,0.99991235163834,2000,0.12066635209501919
0.39568958413501165,0.6714285428451388,824,0.14677936893366308
0.00011148386689446556,0.9999080852754209,655,0.12051160602516343
5.496566920276815e-05,0.9999932264857658,2000,0.1201607873320283
0.15946377317535154,0.8989833200845584,1214,0.12994784313048335
0.44508086571833394,0.3142492705224198,965,0.1589270760064976
1.5363071410870288e-06,0.9998991928525559,2000,0.12066635209501919
0.7256803084759974,0.06714165166959662,293,0.17002666628890076
2.8732984256009556e-05,0.9999685583889932,2000,0.1201607873320283
7.975442235462867e-06,0.9999685583889932,2000,0.12066635209501919
0.7188631794854369,0.28418351229199157,1384,0.1653311130326807
0.0005667837441899681,0.9992683423891503,608,0.12045645630044702
0.4752166040328749,0.09739612950267096,342,0.16095502645991472
2.4358577472167388e-05,0.9999932264857658,2000,0.1201607873320283
0.2773697997678145,0.5092755935621396,1069,0.1470445922462312
2.0256825099107924e-06,0.999927800283419,2000,0.12066635209501919
2.3481679644742437e-06,0.9999927122953551,2000,0.12066635209501919
0.8330529833198235,0.9952231983382062,1078,0.12589827634672857
