lrate,l2_reg,n_epochs,loss
0.5805931044742465,0.38930080737918615,124,0.16410000000000002
0.08262182772159576,0.8529080152511597,1978,0.12860000000000005
0.5,0.5,1002,0.1985
0.9977498054504395,0.717939555644989,832,0.14549999999999996
0.49578115344047546,0.05560271441936493,1192,0.19169999999999998
0.8249545097351074,0.1528269499540329,1636,0.19840000000000002
0.3231084644794464,0.6208297610282898,279,0.17379999999999995
0.7226104736328125,0.9511183500289917,1409,0.1946
0.2245185226202011,0.29122015833854675,553,0.15169999999999995
0.8906819224357605,0.322373628616333,1360,0.18469999999999998
0.39655596017837524,0.9197698831558228,750,0.15710000000000002
0.5617454648017883,0.5269283652305603,1568,0.1119
0.05580942705273628,0.24642746150493622,464,0.12260000000000004
0.6389495730400085,0.08669368922710419,908,0.14080000000000004
0.1331363469362259,0.6865324378013611,1015,0.14080000000000004
0.7826998829841614,0.7590690851211548,180,0.14700000000000002
0.28845304250717163,0.4829599857330322,1789,0.1291
0.7503474950790405,0.4642329514026642,646,0.13060000000000005
0.25613105297088623,0.8091870546340942,1254,0.15980000000000005
0.6713248491287231,0.6355617642402649,435,0.1754
0.16548120975494385,0.1065247654914856,1543,0.16710000000000003
0.52940833568573,0.19679862260818481,1099,0.18420000000000003
0.023441676050424576,0.5451734662055969,989,0.14139999999999997
0.9230114221572876,0.898478627204895,1823,0.14370000000000005
0.4289160966873169,0.37481167912483215,218,0.19099999999999995
0.6902580857276917,0.2811563014984131,1883,0.26480000000000004
0.34366663395236324,0.5328583441023842,1584,0.13570000000000004
0.1178461500116273,0.531635229030905,1562,0.1926
0.5890518568656948,0.5217386806012096,1569,0.13470000000000004
0.5864981078035306,0.32897768682371087,1370,0.13639999999999997
0.4242808007673212,0.9312582299465694,352,0.11980000000000002
0.42550324858130445,0.5591967742738811,1568,0.1441
0.5076507954365763,0.5269283652305603,1591,0.1632
0.5562667509450238,0.9685282504865684,1567,0.12649999999999995
0.5677864167628813,0.5256138862365416,1568,0.14629999999999999
0.5601720789898202,0.9322928084845513,1568,0.12929999999999997
0.5617454648017883,0.5276060051151912,1568,0.15739999999999998
0.5533367976031722,0.5269283652305603,1568,0.17020000000000002
0.5616946457045292,0.527260006501031,1568,0.1804
0.5617454648017883,0.5266571150136452,1754,0.17069999999999996
0.5624176556737381,0.5269283652305603,1565,0.17830000000000001
0.5617454648017883,0.5257740321849302,1568,0.15459999999999996
0.5229934229676906,0.6105189990880548,1930,0.12960000000000005
0.5617454648017883,0.5269283652305603,1580,0.13029999999999997
0.44690391794750106,0.03731152346162114,931,0.15649999999999997
0.5617454648017883,0.5269283652305603,1569,0.13849999999999996
0.5617454648017883,0.52676518193585,1568,0.13190000000000002
0.5620008091348675,0.5269283652305603,1567,0.1381
0.42631218076921873,0.2909410117041956,250,0.1703
0.5569881557287683,0.5269283652305603,1568,0.14629999999999999
0.561799494233355,0.5269283652305603,1567,0.17559999999999998
0.601130649502349,0.8899395000024052,1142,0.1442
0.5617521986622355,0.5269283652305603,1568,0.12980000000000003
