lrate,l2_reg,n_epochs,loss
0.6010868810117245,0.5598758300766349,1346,0.16087770092742115
0.45243337750434875,0.2967560887336731,559,0.1608858760144121
0.8079109191894531,0.05636513978242874,1801,0.17011821943755673
0.14406251907348633,0.7920190691947937,109,0.1364884835159073
0.5,0.5,1002,0.15048265382939613
0.9722840785980225,0.9358817934989929,827,0.13923079497759805
0.0735761895775795,0.16885007917881012,1020,0.1403012691136267
0.6868352890014648,0.4323123097419739,277,0.16167345288702298
0.2730412483215332,0.6640657186508179,1566,0.1426035193164891
0.8641318678855896,0.6893118619918823,459,0.15147054359077305
0.2149319052696228,0.45645996928215027,1637,0.14470812548204393
0.5391286015510559,0.19261609017848969,879,0.16476949061159835
0.3758266270160675,0.9605022072792053,1214,0.13546659728659702
0.7351217865943909,0.8152967095375061,1994,0.14365960791322702
0.33597618341445923,0.0785442441701889,161,0.15764002506799354
0.9180161356925964,0.3185844123363495,1418,0.16790200595416907
0.004659860394895077,0.5825585126876831,741,0.1274634628499478
0.8904022574424744,0.60861736536026,1702,0.15646347133735494
0.03813355416059494,0.3725954294204712,398,0.12570943838794035
0.7060936093330383,0.1053418517112732,1157,0.17143302867229723
0.37086424231529236,0.868585467338562,947,0.1371157400210831
0.5115686058998108,0.9807080030441284,230,0.12859481215629348
0.4092455506324768,0.2485904097557068,1937,0.15572989551513797
0.8350488543510437,0.4773918390274048,680,0.15900894070379626
0.2498737871646881,0.7445436120033264,1483,0.142294926048005
5.26514620256292e-05,0.4653282583460098,252,0.1272903942988679
2.628757062921169e-05,0.40184626866177214,584,0.12876769817213643
0.06152086909506647,0.4649714933170233,275,0.1323777822633912
5.26514620256292e-05,0.32846324149320627,146,0.13170463567251697
0.3381329381494177,0.910792670273542,1104,0.1359110051595139
8.684902015046545e-06,0.4985353901804985,447,0.12822855890904997
0.09798289337405075,0.5540982349281901,1539,0.13688373745466148
8.684902015046545e-06,0.5694421442144513,535,0.1280226051697944
0.47983956200512456,0.8122579868181882,1619,0.13770040767272068
2.628757062921169e-05,0.42558806096598334,403,0.12749087790004102
8.684902015046545e-06,0.4754868139478245,589,0.1281726794288537
8.684902015046545e-06,0.4767823285259537,538,0.1281726794288537
0.6235059978630622,0.4213457316969287,1499,0.16451962215761162
0.03686689708845908,0.3798524239605374,371,0.12596405546526504
0.21887621807467061,0.2184952051582162,329,0.15066184889255685
0.05057117428327882,0.3538269289615697,501,0.13204624348166857
0.031536501862557687,0.32310159569018154,399,0.13053829070789894
0.037195264590177746,0.48259971465852836,847,0.12792044499122213
2.2707608174852775e-05,0.9998079936732186,1060,0.11713476707801138
3.691636281640161e-05,0.9997270624705968,1063,0.11713476707801138
0.00015715610814165306,0.9999467624141077,1539,0.11813411251778268
