lrate,l2_reg,n_epochs,loss
"1e-05
","1e-05
","5
","0.11429999999999996
"
"0.500005
","0.500005
","1002
","0.14159999999999995
"
"1.0
","1.0
","5
","0.135
"
"1e-05
","1.0
","2000
","0.12009999999999998
"
"1.1321607308456981e-05
","1.0
","5
","0.12139999999999995
"
"0.8687330498614477
","1e-05
","2000
","0.1866
"
"0.22561522717303842
","1e-05
","1677
","0.16710000000000003
"
"1e-05
","0.006789857337996997
","5
","0.11650000000000005
"
"0.0041438421111093205
","1e-05
","5
","0.10970000000000002
"
"1e-05
","1.0
","85
","0.11050000000000004
"
"1e-05
","1e-05
","483
","0.13460000000000005
"
"0.031876824965857246
","0.9997558629219406
","8
","0.11809999999999998
"
"0.015822128894261104
","1.0
","245
","0.14129999999999998
"
"1e-05
","1e-05
","22
","0.12419999999999998
"
"1e-05
","0.9644406959343134
","5
","0.12009999999999998
"
"0.23929946549784556
","1.0
","5
","0.13970000000000005
"
"1e-05
","1.0
","8
","0.12109999999999999
"
"1.0
","1e-05
","38
","0.2076
"
"0.03147587350219115
","1e-05
","5
","0.12870000000000004
"
"0.0070932695359648065
","1.0
","5
","0.12070000000000003
"
"0.07696345143387115
","1.0
","8
","0.12819999999999998
"
"0.03940634371630079
","1e-05
","38
","0.13190000000000002
"
"0.002555060257033128
","1e-05
","5
","0.1493
"
"0.007940284751602491
","1e-05
","5
","0.12209999999999999
"
"0.005185005886838874
","1e-05
","5
","0.13470000000000004
"
"0.03378001220216942
","1.0
","21
","0.13570000000000004
"
"0.0039004289567539617
","1.0
","5
","0.15180000000000005
"
"0.004391658117972619
","1e-05
","5
","0.10550000000000004
"
"0.02887227241506662
","0.9996113934797546
","5
","0.12439999999999996
"
"0.004326286317512338
","1e-05
","841
","0.14029999999999998
"
"0.00010406194556519548
","0.7653606365148024
","186
","0.11950000000000005
"
"0.030957950367058628
","0.9999471733371357
","92
","0.12960000000000005
"
"0.00889315259356893
","0.7923146067545978
","5
","0.1279
"
"0.0045253525969535125
","0.03896757735928255
","5
","0.11739999999999995
"
"0.007676019511617253
","0.6454553835847291
","444
","0.11170000000000002
"
"0.007669675486153091
","0.5573430373795056
","40
","0.11229999999999996
"
"1.830960293290364e-05
","0.9827494579657601
","887
","0.12329999999999997
"
"0.008212024091818093
","0.10126466001012083
","163
","0.13019999999999998
"
"0.006995162725948716
","1.0
","190
","0.11270000000000002
"
"0.00437939410035813
","1e-05
","5
","0.14839999999999998
"
"0.0009659806494495398
","0.046948643134184675
","725
","0.11629999999999996
"
"0.05501965660490438
","0.9348762003898813
","989
","0.12480000000000002
"
"0.0006146922623000305
","0.6274451318307783
","1863
","0.11639999999999995
"
"0.00036115162223594244
","0.7058843117413115
","171
","0.1189
"
"0.02144417965139216
","0.9055795655425343
","1991
","0.13129999999999997
"
"0.0015527327430639424
","0.909791176423776
","1897
","0.10670000000000002
"
"0.011878275978176643
","0.20078313097092795
","1840
","0.11950000000000005
"
"0.0059033893230692
","1e-05
","254
","0.11760000000000004
"
"0.0002160223269247419
","0.9411953896817441
","672
","0.11599999999999999
"
"0.11079225079242606
","1.0
","2000
","0.12080000000000002
"
"5.119233918986379e-05
","0.7999961511757175
","1507
","0.11950000000000005
"
"0.003533627684210338
","1e-05
","2000
","0.12439999999999996
"
"0.046451958047995234
","1.0
","963
","0.12970000000000004
"
"0.1253583087690995
","0.6102944125913885
","1915
","0.12580000000000002
"
"0.16089706298828127
","0.5285691674804688
","1930
","0.17149999999999999
"
"0.10317743438986914
","0.2301102380520919
","42
","0.14349999999999996
"
"0.02536847572314682
","0.5035144909591334
","215
","0.11660000000000004
"
"0.11764326346226313
","0.03937709165959622
","636
","0.11209999999999998
"
"0.05204412010364273
","0.9503178791978784
","859
","0.14
"
"0.12020137996011006
","0.6823762240273384
","97
","0.135
"
"0.06519489501953125
","0.12818254638671878
","530
","0.1259
"
"0.1154073374489535
","0.09125664612153714
","57
","0.11419999999999997
"
"0.11395498931247326
","0.9988403189771571
","1910
","0.10099999999999998
"
"0.11284157049552493
","0.38608402065153125
","298
","0.122
"
"0.026427713577599724
","0.36804831186821346
","1905
","0.10950000000000004
"
"0.11463471937239078
","0.11460235935358161
","1066
","0.16690000000000005
"
"0.11348652202459593
","0.17734587319305642
","515
","0.12770000000000004
"
"0.1172836682489507
","0.47031169340440115
","86
","0.12070000000000003
"
"0.026026232316515734
","0.2739330421083581
","666
","0.11829999999999996
"
"0.11418639907070023
","0.37140521214253275
","207
","0.123
"
"0.026922861539245925
","0.2897409893816921
","73
","0.13060000000000005
"
"0.011124748654878792
","0.6797517376604855
","462
","0.11870000000000003
"
"0.024953764044743885
","0.7916890947617109
","755
","0.19079999999999997
"
"0.11376819556179218
","0.9988403458654979
","1910
","0.11419999999999997
"
"0.815486511546976
","1.0
","5
","0.12470000000000003
"
"0.6883690210107556
","1.0
","5
","0.12480000000000002
"
"0.11389265814901003
","0.38733522575657514
","1120
","0.14349999999999996
"
"0.026637117018969612
","0.8386246606857666
","907
","0.12109999999999999
"
"0.11402182858526284
","0.10669838622484962
","714
","0.15180000000000005
"
"0.025623930049212297
","0.08765560973552557
","1868
","0.11270000000000002
"
"0.11783097406938378
","0.9800417032263038
","40
","0.11450000000000005
"
"0.11569941115180624
","0.6559482646662171
","1310
","0.11399999999999999
"
"0.11598700162051795
","0.6086464916988672
","398
","0.13780000000000003
"
"0.11515770522414882
","0.6243323703167356
","1055
","0.12990000000000002
"
"0.11813329782586512
","0.8701184864183348
","431
","0.12229999999999996
"
"0.03233284825753542
","0.048898676066871864
","412
","0.12739999999999996
"
"0.3961852374267578
","0.46539841247558594
","93
","0.14890000000000003
"
