"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.004596, 1, 0.004596, l2_reg='0.013671766966581345', lrate='0.6628968510776758', n_epochs='1100'
53.426818, 0.204000, 53.516994, 1, 0.090177, l2_reg='0.013671766966581345', lrate='0.6628968510776758', n_epochs='1100'
115.506629, 0.119000, 115.734791, 2, 0.228162, l2_reg='0.8418229222297668', lrate='0.39529645442962646', n_epochs='275'
598.762165, 0.113300, 599.432607, 3, 0.670442, l2_reg='0.962099552154541', lrate='0.5761499404907227', n_epochs='787'
2054.825646, 0.112500, 2060.486703, 4, 5.661057, l2_reg='0.32859346238941034', lrate='0.10922915618178286', n_epochs='1311'
5646.847116, 0.111200, 5698.482266, 5, 51.635150, l2_reg='0.9620755166647273', lrate='0.5910174183217571', n_epochs='779'
7418.888990, 0.103500, 7494.532220, 6, 75.643230, l2_reg='0.9885159360318517', lrate='0.5993543132067504', n_epochs='806'
