lrate,l2_reg,n_epochs,loss
"1e-05
","1e-05
","5
","0.14100245673876998
"
"0.03460003038667996
","1.0
","1097
","0.11870000000000003
"
"0.0379217408841869
","1.0
","1093
","0.10499999999999998
"
"0.01892458989695152
","1.0
","1162
","0.135
"
"0.0388967827341934
","0.7800315161088188
","1099
","0.11809999999999998
"
"0.03321036189184052
","0.6256189720443986
","1083
","0.1059
"
"0.031013559831690105
","0.4383792263911333
","1803
","0.13639999999999997
"
"0.03347374437070937
","0.9336775221660191
","1072
","0.11380000000000001
"
"0.018698810281426483
","0.6536685461284563
","1286
","0.11250000000000004
"
"0.03409294284900844
","0.8107198942175768
","1132
","0.15080000000000005
"
"0.038341318617583935
","0.9508147802434662
","1089
","0.10719999999999996
"
"0.03247177602444319
","0.4492296564885048
","1143
","0.11470000000000002
"
"0.021218875901271146
","0.7224291056735619
","1301
","0.13880000000000003
"
"0.017963609857302873
","0.7068902665330453
","1319
","0.12770000000000004
"
"0.03640636951819479
","0.9959841854986484
","1085
","0.10609999999999997
"
"0.03329242815554755
","0.8752870421855349
","1165
","0.11709999999999998
"
"0.03652346530096766
","0.9482371396919845
","1091
","0.12019999999999997
"
"0.013035976740339825
","1.0
","1113
","0.15990000000000004
"
"0.04053881778476604
","0.08416210053199033
","1093
","0.14759999999999995
"
"0.03335308576770601
","0.9593569934715482
","1085
","0.14290000000000003
"
"0.038498387950176675
","0.76447341788857
","1085
","0.10740000000000005
"
"0.03399274597180776
","0.5785564419911723
","1969
","0.12180000000000002
"
"0.03084572734894316
","0.9430796359859882
","1106
","0.12229999999999996
"
"0.033371668414371114
","0.48298417606194094
","2000
","0.13060000000000005
"
"0.03043945785753065
","1.0
","1999
","0.10419999999999996
"
"0.034525123450653554
","0.48558701540321914
","76
","0.14259999999999995
"
"0.032217805355715085
","0.9999960573454441
","1399
","0.13749999999999996
"
"0.030702902994649787
","1.0
","1555
","0.12290000000000001
"
"0.030924205614732584
","1.0
","2000
","0.11499999999999999
"
"0.033970951939221034
","0.3469351903942764
","468
","0.11370000000000002
"
"0.018807103103982648
","0.9919757417639136
","156
","0.10009999999999997
"
"0.03842594496850719
","0.8755524428902279
","1102
","0.125
"
"0.018825421154558417
","0.9847477950859765
","1558
","0.128
"
"0.019137087572175145
","0.7285196580956146
","160
","0.13080000000000003
"
"0.01880192613409921
","0.995942073546099
","148
","0.12960000000000005
"
"0.03083611686333599
","0.7077056283376502
","1609
","0.11380000000000001
"
"0.018807751366404283
","0.4870663625375227
","1983
","0.122
"
"0.018851951987610898
","0.6893952040747167
","482
","0.12719999999999998
"
"0.03321122366510475
","0.033213670853630174
","1006
","0.19979999999999998
"
"0.03084267046027733
","0.7077055596492108
","1609
","0.11719999999999997
"
"0.01880703838072441
","0.487065676269521
","1983
","0.15439999999999998
"
"0.038341209253094574
","0.780031514299729
","1102
","0.13880000000000003
"
"0.030842395342713654
","0.7077055612873637
","1609
","0.12019999999999997
"
"0.018808838833886538
","0.4870656773324419
","1983
","0.11380000000000001
"
"0.018808813458551777
","0.4870656762695313
","1983
","0.10929999999999995
"
"0.018808774642840885
","0.4870656762695313
","1983
","0.16080000000000005
"
"0.031198365275785407
","0.8020649676515661
","194
","0.13329999999999997
"
"0.037850964754079355
","0.6555210229492188
","1988
","0.11680000000000001
"
"0.999950961240068
","0.33331991694698415
","505
","0.24650000000000005
"
"0.03785083569884524
","0.6555210229492188
","1988
","0.13139999999999996
"
"0.9708203285902357
","0.562626444091798
","1384
","0.14470000000000005
"
"0.03785141845703126
","0.6555210229492188
","1988
","0.11670000000000003
"
"0.03541003662109375
","0.5310105493164062
","945
","0.12719999999999998
"
"0.018698831213357095
","0.9938726870714009
","156
","0.13329999999999997
"
"0.6441685974121094
","0.5172167419433593
","303
","0.12180000000000002
"
"0.39417109741210943
","0.7672142419433594
","802
","0.1261
"
"0.2691723474121094
","0.3922179919433594
","53
","0.1251
"
"0.7691673474121093
","0.8922129919433593
","1051
","0.11329999999999996
"
"0.9999490338658685
","0.3333196559585631
","506
","0.1462
"
"0.5191698474121094
","0.1422204919433594
","552
","0.17179999999999995
"
"0.9708254870605468
","0.5626264440917969
","1384
","0.14149999999999996
"
"0.019174847412109376
","0.6422154919433594
","1550
","0.1311
"
"0.9937407532066121
","0.9688418643188477
","697
","0.12329999999999997
"
"0.026987269287109376
","0.05628385131835938
","568
","0.10929999999999995
"
"0.5269822692871093
","0.5562788513183593
","1566
","0.1451
"
"5.564362555288831e-05
","0.7999899714714723
","1506
","0.1119
"
"0.2769847692871094
","0.8062763513183594
","1067
","0.12150000000000005
"
"0.9937413935082399
","0.9688418643188477
","697
","0.13470000000000004
"
"0.9703066934204102
","0.6172828799438477
","1087
","0.12519999999999998
"
"0.9019785192871094
","0.9312751013183593
","818
","0.13270000000000004
"
"0.4019835192871094
","0.4312801013183594
","1816
","0.19299999999999995
"
"0.1519860192871094
","0.6812776013183593
","319
","0.11629999999999996
"
"0.6519810192871094
","0.18128260131835938
","1317
","0.14280000000000004
"
"0.2144853942871094
","0.3687807263183594
","1441
","0.13029999999999997
"
"0.9644778942871094
","0.11878322631835937
","1940
","0.12670000000000003
"
"0.4644828942871094
","0.6187782263183593
","942
","0.13629999999999998
"
"0.3394841442871094
","0.2437819763183594
","194
","0.15980000000000005
"
"0.8394791442871093
","0.7437769763183594
","1192
","0.18930000000000002
"
"0.5894816442871094
","0.4937794763183594
","693
","0.1572
"
"0.7144803942871094
","0.8687757263183594
","443
","0.15790000000000004
"
"2.7083280303580143e-05
","0.7999898786945921
","1506
","0.126
"
"0.6207313317871094
","0.9625247888183593
","1379
","0.1512
"
"0.12073633178710938
","0.46252978881835943
","381
","0.137
"
"0.9981384463500976
","0.9058542129516601
","1064
","0.14459999999999995
"
"0.9704592797851562
","0.03345693115234376
","996
","0.13980000000000004
"
"0.3707338317871094
","0.7125272888183594
","1878
","0.12839999999999996
"
